제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
캐딜락 레코드,Cadillac Records,(2008),"[('Watcha', ['정액제', 'HD'])]",,"['77%', '7.0 (20k)']","['드라마 , 음악']",['1시간 49분'],['Darnell Martin'],"['Adrien Brody', 'Jeffrey Wright', 'Beyoncé', 'Gabrielle Union', 'Columbus Short', 'Cedric the Entertainer', 'Emmanuelle Chriqui', 'Eamonn Walker', 'Yasiin Bey', 'Valence Thomas', 'Jay O. Sanders', 'Norman Reedus', 'Aaron Munoz', 'Kevin Mambo', 'Chyna Layne', 'Albert Jones', 'Osas Ighodaro', 'Jordan Haynes', 'Suzette Gunn', 'Jill Flint', 'Shiloh Fernandez', 'Eshaya Draper', 'Eric Bogosian', 'Tammy Blanchard', 'Tony Bentley', 'Veronika Dash', 'Dexter Darden', 'Wade Mylius', 'Rayan Lawrence']","1950년대는 시카고 블루스의 전성기였다. 블루스 명가로 이름을 떨쳤던 체스 레코드와 소속 가수들의 번성과 몰락을 그린 영화. 음악산업을 둘러싼 섹스, 폭력, 배신과 음모가 시카고를 배경으로 펼쳐진다.",https://images.justwatch.com/poster/179620513/s276/kaedilrag-rekodeu.webp,
회오리 바람,,(2009),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['67%', '6.4']",['드라마'],['1시간 36분'],['Jang Kun-jae'],"['Seo Jun-yeong', 'Lee Min-ji', 'Kwon Hyeok-Pung', 'Han Na', 'Choe Hyo-sang', 'Choe Hyeon-suk', 'Pak Mun-a', 'Baek seong-soo']","18살 태훈은 미정과 함께 연애 100일을 기념하기 위해 동해 바다로 여행을 떠난다. 행복한시간도 잠시, 집으로 돌아온 둘은 부모님에게 이 사실을 들키게 되고, 미정의 부모는 급기야 태훈과 태훈의 부모를 집으로 불러 '대학 입학 전까지는 절대로 만나지 않겠다'는 각서까지 받아낸다. 그 날 이후, 미정은 태훈을 피하기 시작하고, 태훈은 미정을 만날 수 없다는 사실에 애가 탄다. 겨울이 지나고, 태훈과 미정은 19살의 봄을 맞이한다. 이야기는 이제 막 사랑을 알기 시작한 청춘들의 조심스럽고 조금은 씁쓸한 러브 스토리이다. 강렬한 사랑의 불꽃은 풋풋하고 순수한 젊음에 지울 수 없는 흔적을, 상처를 남긴다.",https://images.justwatch.com/poster/171128156/s276/eighteen.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
치킨 리틀,Chicken Little,(2005),"[('Disney Plus', ['정액제', 'HD'])]",,"['65%', '5.7 (89k)']","['코미디 , 판타지 , SF , 애니메이션 , 가족']",['1시간 21분'],['Mark Dindal'],"['Zach Braff', 'Amy Sedaris', 'Steve Zahn', 'Joan Cusack', 'Garry Marshall', 'Don Knotts', 'Fred Willard', ""Catherine O'Hara"", 'Mark Walton', 'Sean Elmore', 'Matthew Josten', 'Evan Dunn', 'Mark Dindal', 'Dan Molina', 'Patrick Stewart', 'Wallace Shawn', 'Patrick Warburton', 'Adam West', 'Harry Shearer', 'Joe Whyte', 'Kelly Hoover', 'Will Finn', 'Dara McGarry', 'Mark Kennedy', 'Terri Douglas', 'Pat Fraley', 'Scott Menville', 'Aaron Spann']","갑자기 하늘에서 떨어진 무언가에 의해 머리를 강타당한 치킨 리틀은 하늘이 무너지고 있다고 확신하고, 고향 마을인 오우키 오크를 대혼란으로 몰고간다. 허나 그의 머리 위로 떨어진 것은 다름 아닌 도토리... 이로 인해 1년간 모든 이들의 놀림감이 된 치킨 리틀은 자신의 명예를 회복하기 위해 결심을 하지만, 마음먹기가 무섭게 또다시 치킨 리틀의 머리 위로 무언가가 떨어지는데... 이번에는 진짜 하늘이 무너져 내리고 있는 것일까?! 마른 하늘에 구멍이 뚫린 절대절명의 위기 속에서 세상을 구하기 위해 모험을 떠나는 치킨 리틀과 그의 절친한 친구인 런트, 애비 말라드, 피쉬의 깜짝 놀랄 이야기...",https://images.justwatch.com/poster/182365692/s276/chicken-little.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
척 앤 래리,I Now Pronounce You Chuck & Larry,(2007),"[('Netflix', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD']), ('Naver Store', ['₩1,200', 'HD'])]","['66%', '5.9 (144k)']","['코미디 , 로맨스']",['1시간 55분'],['Dennis Dugan'],"['Adam Sandler', 'Kevin James', 'Jessica Biel', 'Dan Aykroyd', 'Ving Rhames', 'Steve Buscemi', 'Nicholas Turturro', 'Allen Covert', 'Rachel Dratch', 'Nick Swardson', 'Richard Chamberlain', 'Jamie Chung', ""Becky O'Donohue"", 'Shelby Adamowsky', ""Jessie O'Donohue"", 'Chandra West', 'Jackie Sandler', 'Kathleen Doyle', 'Tila Tequila', 'Jina Song', 'Candace Kita', 'Lena Yada', 'Richard Kline', 'Blake Clark', 'Mary Pat Gleason', 'Matt Winston', 'Lance Bass', 'Dave Matthews', 'Dan Patrick', 'Rob Corddry', 'Robert Smigel', 'Gary Valentine', 'Jonathan Loughran', 'Peter Dante', 'Michael Buscemi', 'J.D. Donaruma', 'Cole Morgen', 'Brad Grunberg', 'Marc Vann', 'Rob Schneider', 'David Spade']","뉴욕 브루클린 소방서의 자랑거리인 소방관 척(아담 샌들러)과 래리(케빈 제임스)는 둘도 없는 죽마고우. 바른생활 맨인 싱글 대디 래리와는 달리, 척(아담 샌들러)은 여자들과의 데이트만이 유일한 관심사인 초절정 작업맨이다. 불의의 사고에 대비해 두 아이를 위한 생명보험 가입 조건으로 결혼이 필요해진 래리는 어느 날, 화재 현장에서 척의 생명을 구해주게 되고, 이를 대가로 척은 래리와 ‘男男 커플’ 부부로 위장하게 된다. 하지만 시 공무원이 둘 사이를 의심하면서, 이들은 자신들이 부부임을 변론하기 위해 인권 변호사 알렉스(제시카 비엘)를 찾아가게 된다. 섹시할 뿐 아니라 성격까지 좋은 완벽한 여자 알렉스에게 한눈에 반하게 된 척. 이 때부터 척과 래리의 강철같던 30년 우정은 흔들리고, 이들의 ‘위장 부부 생활’은 최대의 위기를 맞게 되는데...",https://images.justwatch.com/poster/10990251/s276/i-now-pronounce-you-chuck-and-larry.webp,"[('wavve', ['₩4,000', 'HD']), ('Naver Store', ['₩5,000', 'HD'])]"
Santa Buddies,,(2009),"[('Disney Plus', ['정액제', 'HD'])]",,['66%'],"['가족 , 액션']",['1시간 28분'],['Robert Vince'],"['George Wendt', 'Ellie Harvie', 'Charisse Baker', 'Zachary Gordon', 'Richard Kind', 'Danny Woodburn', 'Tom Bosley', 'Tim Conway', 'Craig Anton', 'Andrew Astor', 'Field Cate', 'Chris Coppola', 'Josh Flitter', 'Ben Giroux', 'Skyler Gisondo', 'Ryan Grantham', 'Christopher Lloyd', 'Quinn Lord', 'Kaitlyn Maher', 'Gig Morton', 'Liliana Mumy', 'Nic Novicki', 'Ty Panitz', 'Mikey Post', 'Paul Rae', 'Aramis Knight', 'Nico Ghisi', 'Sophia Ludwig', 'Isabella Montes', 'William Samples', 'Michael Teigen', 'Patricia Cullen', 'Michelle Andrew', 'Brandon Nomura', 'Jonathan Morgan Heit']","When Puppy Paws, the fun-loving son of Santa Paws, gets bored, he finds Budderball on Santa's naughty list and figures he's just the dog to show him how to be an ordinary pup. When the magical Christmas Icicle starts to melt however, and the world begins to forget the true meaning of the season, it's up to Puppy Paws and his newfound Buddies to journey back to the North Pole and save Christmas.",https://images.justwatch.com/poster/179203481/s276/santa-buddies.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
룩아웃,The Lookout,(2007),,"[('Naver Store', ['₩1,600', 'HD'])]","['74%', '7.0 (58k)']","['드라마 , 스릴러 , 범죄 , Made in Europe']",['1시간 39분'],['Scott Frank'],"['Joseph Gordon-Levitt', 'Jeff Daniels', 'Matthew Goode', 'Isla Fisher', 'Carla Gugino', 'Bruce McGill', 'Alberta Watson', 'Alex Borstein', 'Sergio Di Zio', 'David Huband', 'Greg Dunham', 'Morgan Kelly', 'Aaron Berg', 'Tinsel Korey', 'Suzanne Kelly', 'Brian Edward Roach', 'Martin Roach', 'Ofield Williams', 'Julie Pederson', 'Stephen Eric McIntyre', 'Janaya Stephens', 'Marc Devigne', 'Courtney-Jane White', 'Thanya Romero', 'Paul Christie', 'Tracy McMahon', 'Gordie Farrell', 'Toni Reimer', 'Ted Felbel', 'Charles Crossin', 'Chuck Robinson', 'Kalyn Bomback', 'John Bluethner', 'Leslie Bais', 'Harry Nelken', 'Laura Vandervoort']",좋은 집안에 고등학교 시절 아이스하키선수로 유망주를 꿈꿨지만 한 순간의 실수로 꿈도 잃고 기억력까지 잃어버린 크리스는 은행의 야간청소부로 전락하고 만다. 마치 영화 ‘메멘토’의 주인공처럼 무슨 일을 하려면 노트에 일일이 적어야 하는 크리스. 맹인인 루이스와 스트리퍼인 러블리만이 크리스의 유일한 친구이다. 그런 그에게 고등학교 시절 친구였던 게리가 나타난다. 불량스러운 게리가 크리스에게 나타난 이유는 은행을 털자는 것. 바로 크리스가 일하는 은행을 목표로 하고 있었던 것이다. 갈수록 기억력이 떨어져가는 크리스는 절망 끝에 범죄와 손을 잡게 된다. 하지만 그들에게 이용만 당한 크리스는 은행을 턴 돈을 가로채고 게리 일당과 접전을 벌이게 되고...,https://images.justwatch.com/poster/181463617/s276/the-lookout.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
낯선 사람에게서 전화가 올 때,When a Stranger Calls,(2006),,"[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['61%', '5.1 (45k)']","['공포 , 스릴러']",['1시간 27분'],['Simon West'],"['Camilla Belle', 'Katie Cassidy', 'Tommy Flanagan', 'Brian Geraghty', 'Clark Gregg', 'Derek de Lint', 'Kate Jennings Grant', 'Steve Eastin', 'Tessa Thompson', 'David Denman', 'Arthur Young', 'Madeline Carroll', 'Escher Holloway', ""Rosine 'Ace' Hatem"", 'Molly Bryant', 'John Bobek', 'Brad Surosky', 'Karina Logue', 'Owen Smith', 'John Waugh', 'Dianna Agron', 'Lance Henriksen']","여고생 ‘질’은 아이들을 돌봐주는 베이비씨터 아르바이트를 위해 외딴 언덕 위 호화로운 저택에서 하루를 보내게 된다. 감기로 아이들이 잠들어 있음을 집주인에게 미리 전해들은 ‘질’은 모든 것이 최첨단으로 통제되어 있는 폐쇄적인 대저택에서 무료함을 달래며 혼자만의 시간을 가지게 된다. 그러던 중 갑자기 걸려오는 한 통의 전화. “아무일 없나?” 라며 신분을 밝히지 않는 자의 목소리. ‘질’은 처음엔 그냥 장난전화로 받아 넘긴다. 하지만 다시 걸려온 낯선 사람의 전화. “아이들이 잘 있는지 확인해 봤나?” 그는 분명 그녀를 지켜보고 있다! 낯선 사람으로부터의 전화.. 그리고, 서서히 다가오는 공포! 신분을 숨긴 채 계속 걸려오는 이상한 전화에 ‘질’은 점점 불안에 휩싸이고, 그러던 차에 잠시 놀러 왔던 친구 ‘티파니’가 시체로 발견하게 되면서 ‘질’은 걷잡을 수 없는 공포에 휩싸이게 된다. 점점 두려움으로 다가오는 전화 벨 소리 속에 ‘질’은 폐쇄된 저택 안에서 누군가의 그림자를 발견하는데…",https://images.justwatch.com/poster/249392311/s276/when-a-stranger-calls.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
리포! 더 제네틱 오페라,Repo! The Genetic Opera,(2008),,"[('wavve', ['₩1,000', 'HD'])]","['71%', '6.6 (24k)']","['공포 , SF']",['1시간 38분'],['Darren Lynn Bousman'],"['Alexa PenaVega', 'Paul Sorvino', 'Anthony Stewart Head', 'Sarah Brightman', 'Paris Hilton', 'Bill Moseley', 'Nivek Ogre', 'Terrance Zdunich', 'Sarah Power', 'Jessica Horn', 'Branko Lebar', 'Briana Buckmaster', 'Joan Jett', 'Brad Austin']","멀지 않은 미래, 2056년. 인류는유행성 장기 기능 장애로 멸종의 위기에 처한다. 비극 속에 나타난 구세주는 인공 장기를 판매하는 생명공학 회사 ‘GeneCo’다. 그러나 그들은 인공 장기의 생산뿐만 아니라 다른 일도 담당하게 되는데... 그것은 장기를 가져간 뒤 지불이 연체된 사람들의 장기를 다시 빼앗는 일! 이 일을 담당하는전문 살인청부업자를 바로 ‘리포맨’이라 부른다.",https://images.justwatch.com/poster/98805490/s276/ripo-deo-jenetig-opera.webp,
샤넬과 스트라빈스키,Coco Chanel & Igor Stravinsky,(2009),,"[('wavve', ['₩1,000', 'HD'])]","['68%', '6.3 (6k)']","['드라마 , 로맨스 , Made in Europe , 음악']",['2시간 0분'],['Jan Kounen'],"['Anna Mouglalis', 'Mads Mikkelsen', 'Natacha Lindinger', 'Elena Morozova', 'Grigory Manukov', 'Radivoje Bukvić', 'Nicolas Vaude', 'Anatole Taubman', 'Erick Desmarestz', 'Clara Guelblum', 'Maxime Daniélou', 'Sophie Hasson', 'Nikita Ponomarenko', 'Catherine Davenier', 'Olivier Claverie']","1913년, 파리에서 초연한 발레 [봄의 제전]은 지나치게 전위적인 음악으로 인해 혹평을 받지만 샤넬은 파격적인 음악을 선보인 작곡가 스트라빈스키에게 흥미를 가지게 된다. 1917년, 러시아 혁명으로 인해 고국으로 돌아가지 못하고 가난하고 비참한 생활을 이어가던 스트라빈스키는 샤넬의 제안으로 그녀의 저택에서 가족과 함께 지내기로 한다. 스트라빈스키는 매혹적이고 강렬한 샤넬의 매력에 이끌리고, 곧 두 사람은 열정적인 사랑에 빠져든다. 그들의 사랑 앞에 절망한 스트라빈스키의 아내는 저택을 떠나고 서로를 통해 영감을 얻게 되는 두 사람은 [샤넬No˚5]와 [봄의 제전] 이라는 그들의 대표작을 완성해 가는데…",https://images.justwatch.com/poster/10102801/s276/coco-chanel-and-igor-stravinsky.webp,
베이컨시,Vacancy,(2007),,"[('wavve', ['₩1,300', 'HD'])]","['69%', '6.2 (98k)']","['공포 , 스릴러 , 범죄']",['1시간 25분'],['Nimród Antal'],"['Kate Beckinsale', 'Luke Wilson', 'Ethan Embry', 'Scott G. Anderson', 'Frank Whaley', 'Mark Casella', 'David Doty', 'Norm Compton', 'Caryn Mower', 'Meegan E. Godfrey', 'Kym Stys', 'Andrew Fiscella', 'Dale Waddington', 'Ernest Misko', 'Bryan Ross', 'Chevon Hicks']",길을 잘못 들어선 부부 데이비드와 에이미의 자동차가 고장이 나고 인근 주유소의 직원에게 도움을 받는다. 하지만 얼마 못 가 차는 다시 고장이 나게 되고 어쩔 수 없이 근처 모텔에서 하룻밤 숙박을 하게 된다. 데이비드와 에이미의 옆방에선 알 수 없는 자가 문을 열려고 발악을 하며 시끄럽게 하지만 그 모텔에 묵고 있는 사람은 데이비드와 에이미 두 사람 뿐이라는 매니저. TV 외에는 아무것도 즐길 것이 없는 모텔 방에서 데이비드가 무심코 재생시킨 비디오 테잎의 화면에선 스너프 영화가 나오고 그 화면의 배경은 본인이 묵고 있는 방의 구조와 같다는 것을 알게 되고 이들 부부는 자신들이 도망칠 수 없도록 방에 갇혀 몰래 카메라로 감시 당하고 있음을 깨닫는다. 매니저가 모텔을 운영하며 손님들을 살해하고 그 장면을 촬영해서 판매하는 것이었다. 자신들이 스너프 필름의 다음 희생자가 될 것이라는 것을 안 데이비드와 에이미는 필사의 탈출을 시도하는데...,https://images.justwatch.com/poster/178989737/s276/vacancy.webp,"[('wavve', ['₩5,500', 'HD'])]"
카운테스,The Countess,(2009),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['67%', '6.2 (7k)']","['드라마 , Made in Europe , 공포 , 역사 , 스릴러']",['1시간 40분'],['Julie Delpy'],"['Julie Delpy', 'Daniel Brühl', 'William Hurt', 'Anamaria Marinca', 'Sebastian Blomberg', 'Adriana Altaras', 'Charly Hübner', 'Andy Gätjen', 'Maria Simon', 'Frederick Lau', 'Katrin Pollitt', 'Anna Maria Mühe', 'Marlis Eulitz', 'Christine Mayer', 'Henriette Confurius', 'Helen Woigk', 'Jesse Inman', 'André Hennicke', 'Jeanette Hain', 'Robert Schupp', 'Felix Vörtler', 'Nora Waldstätten', 'Anna Hausburg', 'Theresa Schwierske', 'Robert Lyons', 'Wolfram Koch', 'Arnd Klawitter', 'Nikolai Kinski', 'Rolf Kanies', 'Doris Egbring-Kahn', 'Erik Hansen', 'Roland Florstedt', 'Thea Weber', 'Steffen Scheumann', 'Lutz Blochberger', 'Ella-Maria Gollmer', 'Paula Hartmann', 'Jack Owen Berglund', 'Natascha Lawiszus', 'Amber Bongard', 'Helena Lindemann', 'Talia Rosenkranz', 'Justus Kammerer', 'Lukas Till Berglund', 'Paula Knüpling', 'Audrey Käthe von Scheele', 'Jakob Knoblauch']","16세기 루마니아, 아름다운 외모와 막강한 부로 권력의 중심에 있었던 백작부인 엘리자베스 바토리(줄리 델피). 다른 귀족들의 질투로 고립된 삶을 살던 어느 날, 그녀는 파티에서 만난 젊고 매력적인 귀족 청년 이스트반(다니엘 브륄)과 운명 같은 사랑에 빠지게 된다. 그러나 그와의 사랑이 깊어질수록 그녀는 점점 늙고 추해지는 자신이 불안하기만 한데… 한편, 바토리의 숙적인 튜르조 백작(윌리엄 허트)의 계략으로 이스트반은 그녀를 떠나게 되고 그 사실을 모르는 채 그가 떠난 이유가 자신이 더 이상 아름답지 않기 때문이라 생각한 그녀는 깊은 절망에 빠진다. 우연히 하녀의 피로 자신의 얼굴이 더욱 젊어진 것을 느낀 바토리는 처녀의 피만이 자신의 젊음과 아름다움을 유지할 수 있는 유일한 방법으로 여기게 되고 본격적인 처녀 사냥을 시작하는데….",https://images.justwatch.com/poster/155202354/s276/the-countess.webp,
볼트,Bolt,(2008),"[('Disney Plus', ['정액제', 'HD'])]",,"['75%', '6.8 (201k)']","['코미디 , 판타지 , 애니메이션 , 범죄 , 드라마 , 가족']",['1시간 38분'],"['Chris Williams , Byron Howard']","['John Travolta', 'Susie Essman', 'Mark Walton', 'Malcolm McDowell', 'Miley Cyrus', 'Nick Swardson', 'Greg Germann', 'Diedrich Bader', 'Chloë Grace Moretz', 'Anne Lockhart', 'James Lipton', 'J.P. Manoux', 'Dan Fogelman', 'Randy Poffo', 'Ronn Moss', 'Grey DeLisle', 'Kari Wahlgren', 'Sean Donnellan', 'Lino DiSalvo', 'Todd Cummings', 'Tim Mertens', 'Brian Stepanek', 'Daran Norris', 'John DiMaggio', 'Jenny Lewis', 'Phil LaMarr', 'June Christopher', 'Christin Ciaccio Briggs', 'David Cowgill', 'Terri Douglas', 'Jackie Gonneau', 'Nathan Greno', 'Forrest Iwaszewski', 'Holly Kaneko', 'Daniel Kaz', 'Jeff Bennett', 'Dara McGarry', 'Scott Menville', 'Jonathan Nichols', 'Paul Pape', 'Lynwood Robinson', 'Karen Ann Ryan', 'Tara Strong', 'Pepper Sweeney', 'Joe Whyte', 'Chris Williams']","슈퍼독 볼트는 온갖 모험과 위험으로 가득 찬 흥미 진진한 하루 하루를 보낸다. 단, 그가 카메라 앞에 있는 순간까지만! 최고의 TV스타 볼트가 어느 날 우연히 헐리우드 촬영장을 떠나 머나먼 뉴욕까지 오게 되면서 견생 최대의 도전이 시작된다. 그의 주인이자 연기 파트너인 페니에게 돌아가려면, 미국 대륙을 가로질러야만 하니까!",https://images.justwatch.com/poster/8823115/s276/bolt.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
그리다이언 갱,Gridiron Gang,(2006),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['76%', '6.9 (61k)']","['범죄 , 드라마 , 스포츠']",['2시간 5분'],['Phil Joanou'],"['Dwayne Johnson', 'Xzibit', 'L. Scott Caldwell', 'Leon Rippy', 'Kevin Dunn', 'Jade Yorker', 'David V. Thomas', 'Setu Taase', 'Mo McRae', 'James Earl', ""Trever O'Brien"", 'Brandon Mychal Smith', 'Jurnee Smollett', 'Michael J. Pagan', 'Jamal Mixon', 'Danny Socorro Martinez', 'Artie Baxter', 'Joe Seo', 'Joseph Raymond Lucero', 'Robert Zepeda', 'Omari Hardwick', 'Six Reasons', 'Omari Hughes', 'Adam Clark', 'Dan Martin', 'Michael Jace', 'Brett Cullen', 'Mary Mara', 'Garrett M. Brown', 'Nafeesa Monroe', 'Marcia Jeffries', 'Charles Walker', 'Emil Pinnock', 'Kelli Dawn Hancock', 'Anna Maria Horsford', 'Steven Wash Jr.', 'Scott Thomas Cameron', 'Bruce Katzman', 'Asenati Satele', 'Shane Woolaston', 'Sonya Eddy', 'Gregory Farr', 'Melissa-Anne Davenport', 'Ambrit Millhouse', 'Phil Reeves', 'Danny Mora', 'Walter A. Saunders III', 'Robert C. Cawley', 'Michael C. Mahon', 'Brian Oblak', 'Jamie McShane', 'Allan Graf', 'Daniel Murphy', 'Roberto Montesinos', 'Lamont Holmes', 'Catherine McCord', 'Barry Tolli', 'Jay Bingham', 'Daniel Abikasis', 'John P. Husky']","산타모니카의 소년원 킬패트릭 캠프의 보호관찰관인 션 포터는 수감중인 10대들을 대상으로 미식축구팀을 결성한다. 그러나 이들의 노력을 보는 주위의 시선은 곱지 않고, 같이 시합할 팀을 찾기조차 힘들다. 포터는 이러한 난관을 극복하고, 그들에게 제 2의 인생을 찾아주고자 하는데...",https://images.justwatch.com/poster/175919584/s276/gridiron-gang.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
체 게바라: 2부 게릴라,Che: Part Two,(2009),,,"['74%', '6.9 (33k)']","['드라마 , 역사 , 전쟁 , Made in Europe']",['2시간 15분'],['Steven Soderbergh'],"['Benicio del Toro', 'Catalina Sandino Moreno', 'Franka Potente', 'Demián Bichir', 'Óscar Jaenada', 'Rodrigo Santoro', 'María D. Sosa', 'Othello Rensoli', 'Norman Santiago', 'Joaquim de Almeida', 'Pablo Durán', 'Ezequiel Díaz', 'Rubén Ochandiano', 'Cristian Mercado', 'Carlos Acosta-Milian', 'Armando Riesco', 'Lou Diamond Phillips', 'Carlos Bardem', 'Néstor Rodulfo', 'Marisé Álvarez', 'Eduard Fernández', 'Antonio de la Torre', 'Raúl Arévalo', 'Matt Damon', 'Pedro Casablanc', 'Yul Vazquez', 'Marc-André Grondin', 'Jordi Mollà']",혁명의 성공으로 쿠바에서의 모든 일이 끝났다고 판단한 체 게바라는 편지 한 장만을 남긴 채 홀연히 사라진다. 그 후 그는 볼리비아 혁명군의 리더로 게릴라 전을 펼치지만 부족한 자원과 외국인을 불신하는 국민들로 인해 일생일대의 위기와 마주하는데…,https://images.justwatch.com/poster/126867938/s276/ce-pateu-tu.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
에이트 빌로우,Eight Below,(2006),"[('Disney Plus', ['정액제', 'HD'])]",,"['78%', '7.3 (63k)']","['드라마 , 가족']",['2시간 0분'],['Frank Marshall'],"['Paul Walker', 'Bruce Greenwood', 'Moon Bloodgood', 'Jason Biggs', 'Gerard Plunkett', 'Wendy Crewson', 'Duncan Fraser', 'Dexter Bell', 'August Schellenberg', 'Belinda Metz', 'Connor Christopher Levins', 'Dan Ziskie', 'Michael David Simms', 'Daniel Bacon', 'Laara Sadiq', 'Malcolm Stewart', 'Garry Chalk', 'Brenda Campbell', 'Michael Adamthwaite', 'Buddy Cain', 'Damon Johnson', 'Richard Sali', 'Panou']","미국인 지질학자 데이비스는 운석을 찾기 위해 남극의 탐사대원 제리 쉐퍼드(폴워커분), 그리고 8마리의 썰매개들과 남극탐사에 나선다. 잘 숙련된 8마리의 썰매개들 덕분에 가까스로 죽을 고비를 넘긴 데이비스와 제리는 썰매개들을 남겨두고 다른 탐사대원들과 부상치료를 위해 남극을 떠나게 된다. 꼭.. 반드시 다시 데리러 오겠다는 약속을 남긴채….. 생존이 불가능한 땅, 남극에 버려진 8마리의 썰매개들은 제리의 약속을 기다리며 추위와 배고픔, 악천후 속에서…. 그렇게 175일이 지난다. 한편, 그들을 버려두고 떠날 수 밖에 없었던 제리는 자신의 일부였던 썰매개들에게 돌아가기 위해 최선을 다하는데….",https://images.justwatch.com/poster/86503436/s276/eight-below.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
윗치 마운틴,Race to Witch Mountain,(2009),"[('Disney Plus', ['정액제', 'HD'])]",,"['64%', '5.7 (58k)']","['판타지 , 스릴러 , 액션 , 가족 , SF']",['1시간 38분'],['Andy Fickman'],"['Dwayne Johnson', 'AnnaSophia Robb', 'Alexander Ludwig', 'Carla Gugino', 'Ciarán Hinds', 'John Kassir', 'Chris Marquette', 'Tom Everett Scott', 'Kim Richards', 'Meredith Salenger', 'Billy Brown', 'Tom Woodruff Jr.', 'Bob Clendenin', 'Robert Torti', 'Garry Marshall', 'Ike Eisenmann', 'Cheech Marin', 'Harry S. Murphy', 'John Duff', 'Bob Koherr', 'Kevin Christy', 'Sam Wolfson', 'Bryan Fogel', 'Beth Kennedy', 'Jonathan Slavin', 'Ted Hartley', 'Thomas Conroy', 'Andrew Shaifer', 'Suzanne Krull', 'Steven Rosenbaum', 'Christine Lakin', 'Corri English', 'Randy Dunham', 'Jeff LeGore', 'Danny Reuland', 'Don Ian', 'Dave Engfer', 'Omar J. Dorsey', 'Joseph Leo Bwarie', 'Paul Nygro', 'Brandon Scott Miller', 'Dennis Hayden', 'Eva Huang', 'Hiromi Oshima', 'Christina Wun', 'Pleasant Wayne']","네바다 사막 한가운데에 있는 비밀 장소에서 설명하기 힘든 이상한 일들이 발생 한다는 이야기가 떠도는데 그곳은 '마녀의 산(Witch Mountain)'이라 불린다. 라스베이거스의 택시 운전사 잭 브루노는 10대 소년 세스와 소녀 사라를 우연히 자신의 택시에 태우게 된다. 잭은 곧 이들이 초능력자임을 알게 된다. 얼떨결에 세스와 사라의 모험에 동참하게 된 잭은, 이 두 아이들이 외계에서 왔으며, 외계인의 침공으로부터 지구를 구하는 유일한 방법이 '마녀의 산'에 감추어진 비밀들을 푸는 것임을 깨닫는다. 잭 일행은 자신들을 돕는 UFO 전문가 알렉스 프리드먼 박사와 함께 '마녀의 산'으로 향하고, 정부와 갱단, 외계에서 온 바운티 헌터가 그들의 뒤를 쫓는 모험이 시작되는데...",https://images.justwatch.com/poster/184653792/s276/race-to-witch-mountain.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
해피 고 럭키,Happy-Go-Lucky,(2008),"[('Watcha', ['정액제', 'HD'])]",,"['74%', '7.0 (39k)']","['코미디 , 드라마 , 로맨스']",['1시간 58분'],['Mike Leigh'],"['Sally Hawkins', 'Alexis Zegerman', 'Eddie Marsan', 'Samuel Roukin', 'Sinéad Matthews', ""Kate O'Flynn"", 'Sarah Niles', 'Sylvestra Le Touzel', 'Karina Fernandez', 'Stanley Townsend', 'Caroline Martin', 'Oliver Maltman', 'Nonso Anozie', 'Andrea Riseborough', 'Trevor Cooper', 'Rebekah Staton']","행복한 서른, 포피는 일도 열심, 노는 것도 열심이다. 개성 넘치는 패션 스타일로 오해를 사기도 하지만 포피는 아이들에게 고루고루 신경을 쏟는 훌륭한 초등학교 선생님! 수업을 마치면 공중돌기, 플라멩코 댄스에 도전하고 주말이면 친구들과 클럽에서 밤새 놀기도하며 독신생활을 만끽하고 있다. 잃어버린 자전거를 대신해 자동차 운전연수를 받기로 한 포피, 그러나 까칠한 성격의 운전교사 스콧은 한없이 긍정적인 포피에게도 만만치 않은 상대다. 한편 관대하면서도 책임감 넘치고, 여유로우면서도 유쾌 발랄한 그녀에게 너무너무 잘 어울리는 키다리 매력남이 등장하는데...",https://images.justwatch.com/poster/71121063/s276/haepi-go-reogki.webp,
